CD_MUNICIPIO,NR_ZONA,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,NM_PARTIDO,NM_MUNICIPIO,QT_TOTAL_VOTOS
87670,129,SUPERIOR INCOMPLETO,1520,Patriota,NOVA PETRÓPOLIS,994
87670,129,SUPERIOR INCOMPLETO,1520,Partido Democrático Trabalhista,NOVA PETRÓPOLIS,1451
87670,129,SUPERIOR INCOMPLETO,1520,Partido Socialista Brasileiro,NOVA PETRÓPOLIS,1582
87670,129,SUPERIOR INCOMPLETO,1520,REPUBLICANOS,NOVA PETRÓPOLIS,1665
87670,129,SUPERIOR INCOMPLETO,1520,Patriota,NOVA PETRÓPOLIS,1347
87688,103,ANALFABETO,53,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,ANALFABETO,53,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,ANALFABETO,53,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,ANALFABETO,53,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,ANALFABETO,53,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,ANALFABETO,53,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,ANALFABETO,53,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,ANALFABETO,53,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,ENSINO FUNDAMENTAL COMPLETO,145,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,ENSINO FUNDAMENTAL INCOMPLETO,920,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,ENSINO MÉDIO COMPLETO,437,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,ENSINO MÉDIO COMPLETO,437,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,ENSINO MÉDIO COMPLETO,437,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,ENSINO MÉDIO COMPLETO,437,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,ENSINO MÉDIO COMPLETO,437,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,ENSINO MÉDIO COMPLETO,437,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,ENSINO MÉDIO COMPLETO,437,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,ENSINO MÉDIO COMPLETO,437,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,ENSINO MÉDIO INCOMPLETO,216,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,ENSINO MÉDIO INCOMPLETO,216,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,ENSINO MÉDIO INCOMPLETO,216,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,ENSINO MÉDIO INCOMPLETO,216,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,ENSINO MÉDIO INCOMPLETO,216,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,ENSINO MÉDIO INCOMPLETO,216,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,ENSINO MÉDIO INCOMPLETO,216,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,ENSINO MÉDIO INCOMPLETO,216,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,LÊ E ESCREVE,176,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,LÊ E ESCREVE,176,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,LÊ E ESCREVE,176,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,LÊ E ESCREVE,176,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,LÊ E ESCREVE,176,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,LÊ E ESCREVE,176,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,LÊ E ESCREVE,176,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,LÊ E ESCREVE,176,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,SUPERIOR COMPLETO,144,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,SUPERIOR COMPLETO,144,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,SUPERIOR COMPLETO,144,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,SUPERIOR COMPLETO,144,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,SUPERIOR COMPLETO,144,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,SUPERIOR COMPLETO,144,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,SUPERIOR COMPLETO,144,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,SUPERIOR COMPLETO,144,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87688,103,SUPERIOR INCOMPLETO,89,PROGRESSISTAS,SANTO EXPEDITO DO SUL,325
87688,103,SUPERIOR INCOMPLETO,89,Partido Liberal,SANTO EXPEDITO DO SUL,379
87688,103,SUPERIOR INCOMPLETO,89,Partido Liberal,SANTO EXPEDITO DO SUL,1015
87688,103,SUPERIOR INCOMPLETO,89,Cidadania,SANTO EXPEDITO DO SUL,102
87688,103,SUPERIOR INCOMPLETO,89,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,976
87688,103,SUPERIOR INCOMPLETO,89,Partido dos Trabalhadores,SANTO EXPEDITO DO SUL,400
87688,103,SUPERIOR INCOMPLETO,89,Movimento Democrático Brasileiro,SANTO EXPEDITO DO SUL,729
87688,103,SUPERIOR INCOMPLETO,89,Partido Trabalhista Brasileiro,SANTO EXPEDITO DO SUL,161
87696,75,ANALFABETO,78,Partido Social Liberal,NOVA PRATA,4142
87696,75,ANALFABETO,78,Partido Verde,NOVA PRATA,451
87696,75,ANALFABETO,78,Partido Verde,NOVA PRATA,419
87696,75,ANALFABETO,78,Partido Social Democrático,NOVA PRATA,2259
87696,75,ANALFABETO,78,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,ANALFABETO,78,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,ANALFABETO,78,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,ANALFABETO,78,Partido Social Liberal,NOVA PRATA,1893
87696,75,ANALFABETO,78,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,ANALFABETO,78,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,ANALFABETO,78,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,ANALFABETO,78,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,ANALFABETO,78,Democratas,NOVA PRATA,1726
87696,75,ANALFABETO,78,PROGRESSISTAS,NOVA PRATA,447
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Social Liberal,NOVA PRATA,4142
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Verde,NOVA PRATA,451
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Verde,NOVA PRATA,419
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Social Democrático,NOVA PRATA,2259
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Social Liberal,NOVA PRATA,1893
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,Democratas,NOVA PRATA,1726
87696,75,ENSINO FUNDAMENTAL COMPLETO,1748,PROGRESSISTAS,NOVA PRATA,447
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Social Liberal,NOVA PRATA,4142
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Verde,NOVA PRATA,451
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Verde,NOVA PRATA,419
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Social Democrático,NOVA PRATA,2259
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Social Liberal,NOVA PRATA,1893
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,Democratas,NOVA PRATA,1726
87696,75,ENSINO FUNDAMENTAL INCOMPLETO,4985,PROGRESSISTAS,NOVA PRATA,447
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Social Liberal,NOVA PRATA,4142
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Verde,NOVA PRATA,451
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Verde,NOVA PRATA,419
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Social Democrático,NOVA PRATA,2259
87696,75,ENSINO MÉDIO COMPLETO,4715,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Social Liberal,NOVA PRATA,1893
87696,75,ENSINO MÉDIO COMPLETO,4715,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,ENSINO MÉDIO COMPLETO,4715,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,ENSINO MÉDIO COMPLETO,4715,Democratas,NOVA PRATA,1726
87696,75,ENSINO MÉDIO COMPLETO,4715,PROGRESSISTAS,NOVA PRATA,447
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Social Liberal,NOVA PRATA,4142
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Verde,NOVA PRATA,451
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Verde,NOVA PRATA,419
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Social Democrático,NOVA PRATA,2259
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Social Liberal,NOVA PRATA,1893
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,ENSINO MÉDIO INCOMPLETO,1884,Democratas,NOVA PRATA,1726
87696,75,ENSINO MÉDIO INCOMPLETO,1884,PROGRESSISTAS,NOVA PRATA,447
87696,75,LÊ E ESCREVE,212,Partido Social Liberal,NOVA PRATA,4142
87696,75,LÊ E ESCREVE,212,Partido Verde,NOVA PRATA,451
87696,75,LÊ E ESCREVE,212,Partido Verde,NOVA PRATA,419
87696,75,LÊ E ESCREVE,212,Partido Social Democrático,NOVA PRATA,2259
87696,75,LÊ E ESCREVE,212,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,LÊ E ESCREVE,212,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,LÊ E ESCREVE,212,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,LÊ E ESCREVE,212,Partido Social Liberal,NOVA PRATA,1893
87696,75,LÊ E ESCREVE,212,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,LÊ E ESCREVE,212,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,LÊ E ESCREVE,212,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,LÊ E ESCREVE,212,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,LÊ E ESCREVE,212,Democratas,NOVA PRATA,1726
87696,75,LÊ E ESCREVE,212,PROGRESSISTAS,NOVA PRATA,447
87696,75,SUPERIOR COMPLETO,2861,Partido Social Liberal,NOVA PRATA,4142
87696,75,SUPERIOR COMPLETO,2861,Partido Verde,NOVA PRATA,451
87696,75,SUPERIOR COMPLETO,2861,Partido Verde,NOVA PRATA,419
87696,75,SUPERIOR COMPLETO,2861,Partido Social Democrático,NOVA PRATA,2259
87696,75,SUPERIOR COMPLETO,2861,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,SUPERIOR COMPLETO,2861,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,SUPERIOR COMPLETO,2861,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,SUPERIOR COMPLETO,2861,Partido Social Liberal,NOVA PRATA,1893
87696,75,SUPERIOR COMPLETO,2861,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,SUPERIOR COMPLETO,2861,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,SUPERIOR COMPLETO,2861,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,SUPERIOR COMPLETO,2861,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,SUPERIOR COMPLETO,2861,Democratas,NOVA PRATA,1726
87696,75,SUPERIOR COMPLETO,2861,PROGRESSISTAS,NOVA PRATA,447
87696,75,SUPERIOR INCOMPLETO,1389,Partido Social Liberal,NOVA PRATA,4142
87696,75,SUPERIOR INCOMPLETO,1389,Partido Verde,NOVA PRATA,451
87696,75,SUPERIOR INCOMPLETO,1389,Partido Verde,NOVA PRATA,419
87696,75,SUPERIOR INCOMPLETO,1389,Partido Social Democrático,NOVA PRATA,2259
87696,75,SUPERIOR INCOMPLETO,1389,Movimento Democrático Brasileiro,NOVA PRATA,6515
87696,75,SUPERIOR INCOMPLETO,1389,Partido dos Trabalhadores,NOVA PRATA,715
87696,75,SUPERIOR INCOMPLETO,1389,Partido Socialista Brasileiro,NOVA PRATA,1167
87696,75,SUPERIOR INCOMPLETO,1389,Partido Social Liberal,NOVA PRATA,1893
87696,75,SUPERIOR INCOMPLETO,1389,Movimento Democrático Brasileiro,NOVA PRATA,3906
87696,75,SUPERIOR INCOMPLETO,1389,Partido Democrático Trabalhista,NOVA PRATA,694
87696,75,SUPERIOR INCOMPLETO,1389,Partido Trabalhista Brasileiro,NOVA PRATA,1984
87696,75,SUPERIOR INCOMPLETO,1389,Partido Trabalhista Brasileiro,NOVA PRATA,3668
87696,75,SUPERIOR INCOMPLETO,1389,Democratas,NOVA PRATA,1726
87696,75,SUPERIOR INCOMPLETO,1389,PROGRESSISTAS,NOVA PRATA,447
87700,119,ANALFABETO,40,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,ANALFABETO,40,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,ANALFABETO,40,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,ENSINO FUNDAMENTAL COMPLETO,268,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,ENSINO FUNDAMENTAL COMPLETO,268,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,ENSINO FUNDAMENTAL COMPLETO,268,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,ENSINO FUNDAMENTAL INCOMPLETO,805,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,ENSINO FUNDAMENTAL INCOMPLETO,805,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,ENSINO FUNDAMENTAL INCOMPLETO,805,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,ENSINO MÉDIO COMPLETO,441,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,ENSINO MÉDIO COMPLETO,441,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,ENSINO MÉDIO COMPLETO,441,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,ENSINO MÉDIO INCOMPLETO,306,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,ENSINO MÉDIO INCOMPLETO,306,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,ENSINO MÉDIO INCOMPLETO,306,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,LÊ E ESCREVE,58,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,LÊ E ESCREVE,58,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,LÊ E ESCREVE,58,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,SUPERIOR COMPLETO,428,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,SUPERIOR COMPLETO,428,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,SUPERIOR COMPLETO,428,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87700,119,SUPERIOR INCOMPLETO,196,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1264
87700,119,SUPERIOR INCOMPLETO,196,Movimento Democrático Brasileiro,SÃO JOÃO DO POLÊSINE,1349
87700,119,SUPERIOR INCOMPLETO,196,PROGRESSISTAS,SÃO JOÃO DO POLÊSINE,694
87718,76,ANALFABETO,878,Partido Renovador Trabalhista Brasileiro,NOVO HAMBURGO,2095
87718,76,ANALFABETO,878,REPUBLICANOS,NOVO HAMBURGO,13004
87718,76,ANALFABETO,878,Partido dos Trabalhadores,NOVO HAMBURGO,4577
87718,76,ANALFABETO,878,PROGRESSISTAS,NOVO HAMBURGO,8294
87718,76,ANALFABETO,878,Partido Trabalhista Brasileiro,NOVO HAMBURGO,5737
87718,76,ANALFABETO,878,Cidadania,NOVO HAMBURGO,107
87718,76,ANALFABETO,878,Partido da Social Democracia Brasileira,NOVO HAMBURGO,11167
87718,76,ANALFABETO,878,Partido dos Trabalhadores,NOVO HAMBURGO,6142
87718,76,ANALFABETO,878,Partido da Social Democracia Brasileira,NOVO HAMBURGO,27374
87718,76,ANALFABETO,878,Partido Social Liberal,NOVO HAMBURGO,2060
87718,76,ANALFABETO,878,Patriota,NOVO HAMBURGO,299
87718,76,ANALFABETO,878,Partido Socialismo e Liberdade,NOVO HAMBURGO,2098
87718,76,ANALFABETO,878,REPUBLICANOS,NOVO HAMBURGO,5032
87718,76,ANALFABETO,878,Democratas,NOVO HAMBURGO,345
87718,76,ANALFABETO,878,Partido Social Cristão,NOVO HAMBURGO,126
87718,76,ANALFABETO,878,Partido Comunista do Brasil,NOVO HAMBURGO,528
87718,76,ANALFABETO,878,Partido Socialista Brasileiro,NOVO HAMBURGO,2026
87718,76,ANALFABETO,878,Movimento Democrático Brasileiro,NOVO HAMBURGO,7059
87718,76,ANALFABETO,878,PROGRESSISTAS,NOVO HAMBURGO,9605
87718,76,ANALFABETO,878,Partido Democrático Trabalhista,NOVO HAMBURGO,5623
87718,76,ANALFABETO,878,Partido Liberal,NOVO HAMBURGO,1055
87718,76,ANALFABETO,878,Partido Trabalhista Cristão,NOVO HAMBURGO,0
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Renovador Trabalhista Brasileiro,NOVO HAMBURGO,2095
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,REPUBLICANOS,NOVO HAMBURGO,13004
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido dos Trabalhadores,NOVO HAMBURGO,4577
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,PROGRESSISTAS,NOVO HAMBURGO,8294
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Trabalhista Brasileiro,NOVO HAMBURGO,5737
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Cidadania,NOVO HAMBURGO,107
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido da Social Democracia Brasileira,NOVO HAMBURGO,11167
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido dos Trabalhadores,NOVO HAMBURGO,6142
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido da Social Democracia Brasileira,NOVO HAMBURGO,27374
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Social Liberal,NOVO HAMBURGO,2060
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Patriota,NOVO HAMBURGO,299
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Socialismo e Liberdade,NOVO HAMBURGO,2098
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,REPUBLICANOS,NOVO HAMBURGO,5032
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Democratas,NOVO HAMBURGO,345
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Social Cristão,NOVO HAMBURGO,126
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Comunista do Brasil,NOVO HAMBURGO,528
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Socialista Brasileiro,NOVO HAMBURGO,2026
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Movimento Democrático Brasileiro,NOVO HAMBURGO,7059
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,PROGRESSISTAS,NOVO HAMBURGO,9605
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Democrático Trabalhista,NOVO HAMBURGO,5623
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Liberal,NOVO HAMBURGO,1055
87718,76,ENSINO FUNDAMENTAL COMPLETO,8820,Partido Trabalhista Cristão,NOVO HAMBURGO,0
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Renovador Trabalhista Brasileiro,NOVO HAMBURGO,2095
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,REPUBLICANOS,NOVO HAMBURGO,13004
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido dos Trabalhadores,NOVO HAMBURGO,4577
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,PROGRESSISTAS,NOVO HAMBURGO,8294
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Trabalhista Brasileiro,NOVO HAMBURGO,5737
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Cidadania,NOVO HAMBURGO,107
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido da Social Democracia Brasileira,NOVO HAMBURGO,11167
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido dos Trabalhadores,NOVO HAMBURGO,6142
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido da Social Democracia Brasileira,NOVO HAMBURGO,27374
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Social Liberal,NOVO HAMBURGO,2060
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Patriota,NOVO HAMBURGO,299
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Socialismo e Liberdade,NOVO HAMBURGO,2098
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,REPUBLICANOS,NOVO HAMBURGO,5032
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Democratas,NOVO HAMBURGO,345
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Social Cristão,NOVO HAMBURGO,126
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Comunista do Brasil,NOVO HAMBURGO,528
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Socialista Brasileiro,NOVO HAMBURGO,2026
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Movimento Democrático Brasileiro,NOVO HAMBURGO,7059
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,PROGRESSISTAS,NOVO HAMBURGO,9605
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Democrático Trabalhista,NOVO HAMBURGO,5623
87718,76,ENSINO FUNDAMENTAL INCOMPLETO,23340,Partido Liberal,NOVO HAMBURGO,1055
